,Reviewer ID,Paper ID,Keyphrases,Confidence
127,0b82060b,a3f1d183,"queri,
ontolog,
use,
food,
search,
quran,
quran,
gener,
semant,
tripl,
sparql,
relat,
holi,
thi,
algorithm,
domain,
tree,
retriev,
base,
parser,
keyword,
natur,
languag,
intern,

concept,
result,
user,
sparqlqueri,
vers,
applic,
knowledg,
work,
inform,
research,
naturlanguag,
extract,
propos,
naturlanguagqueri,
languagqueri,
approach,
object,
pars,

journal,
foodontolog,

noun,
number,
comput,
semantsearch,
model,
sub,
foodrelat,
genertripl,
userqueri,
parstree,
subtree,
method,
holiquran,
system,
scienc,
internjournal,
relatvers,
allah,
holiquran,
technolog,
triplet,
creat,
stanford,
subject,
relev,
relevresult,
engin,
tripletextract,
predic,
class,
vol,
usenatur,
usenaturlanguag,
usenaturlanguagqueri,
ha,
phrase,
np,
tripletextractalgorithm,
extractalgorithm,
web,
match,
arab,
question,
type,
vp,
muhammad,
foodrelatvers,
found,
server,
data,
ani,
opennlp,
input,
tabl,
qnatur,
islam,
moham,
confer,
searchmethod,
alquran,
thiresearch,
experiment,
repres,
link,
step,
perform,
sentenc,
select,
vpsub,
vpsubtree,
pp,
replac,
internconfer,
computscienc,
way,
irrelev,
case,
creatfood,
creatfoodontolog,
fuseki,
variou,
chapter,
contain,
fooddomain,
researchwork,
quranuse,
precis,
techniqu,
ontologbase,
answer,
implement,
pattern,
place,
placenoun,
fig,
generpars,
generparstree,
stanfordcorenlp,
corenlp,
divid,
matchrecord,
matchrecordfound,
record,
recordfound,
keywordkeyword,
futur,
khan,
intern,
internjournal,
r,
azman,
irrelevresult,
ontologsemant,
jena,
jenafuseki,
fusekiserver,
mention,
consist,
thithesi,
thesi,
semantweb,
searchapproach,
suitabl,
methodolog,
includ,
histor,
stanfordparser,
linkparser,
exampl,
stanfordcorenlpparser,
corenlpparser,
usetriplet,
individu,
quransearch,
rahman,
issu,
semantsearchmethod,
retrievfood,
retrievfoodrelat,
book,
onli,
import,
life,
searchengin,
proteg,
version,
apach,
apachjena,
apachjenafuseki,
apachjenafusekiserver,
jenafusekiserver,
al,
differ,",4
128,0b82060b,2b7e9cac,"na,
blockchain,
drug,
use,
suppli,
chain,
supplichain,


system,
counterfeit,
thi,
data,
technolog,
x,
medicin,
product,
pharmaceut,
network,

inform,
medic,
blockchaintechnolog,
transact,
manag,
cid88,
record,
time,
pp,
distribut,
ha,
manufactur,
patient,
monitor,
implement,
xx,
industri,
public,
ani,
compani,
vaccin,
applic,
node,
track,
access,
need,
drugsuppli,
drugsupplichain,
chainmanag,
ledger,
j,
vol,
intern,
way,
propos,
studi,
avail,
supplichainmanag,
app,
scm,
blockchainbas,
comput,
particip,
prevent,
problem,
paper,
useblockchain,
onli,
creat,
pharmaceutsuppli,
pharmaceutsupplichain,
provid,
chang,
privaci,
code,
rahman,
ieee,
base,
secur,
mani,
rst,
pharmaci,
servic,
framework,

origin,
section,
exchang,
transfer,
uniqu,
privat,
ed,
report,
includ,
key,
offchain,
onchain,
permiss,
confer,
approach,
fake,
consum,
blockchainnetwork,
trust,
abl,
everi,
veri,
differ,
market,
bitcoin,
step,
individu,
discuss,
supplier,
distributor,
model,
user,
work,
person,
hash,
result,
machin,
ad,
produc,
c,
fig,
qr,
qrcode,
xxx,
onlin,
onlin,
onlin,
onlin,
islam,
k,
internconfer,
counterfeitmedicin,
issu,
pharmaceutindustri,
thipaper,
counterfeitdrug,
useblockchaintechnolog,
suggest,
effect,
parti,
advanc,
requir,
verifi,
healthcar,
detail,
author,
traceabl,
enhanc,
transpar,
con,
regist,
process,
b,
supervisori,
analysi,
oper,
speci,
kept,
r,
http,
p,
impact,
relat,
cation,
increas,
dure,
function,
ef,
gener,
share,
form,
howev,
wa,
interest,

structur,
ii,
v,
look,
situat,
anitime,
exist,
stabl,
scheme,
commod,
identi,
publicledger,
simpl,
recommend,
perform,
machinlearn,
learn,
hyperledg,
pharma,
drugcounterfeit,",4
129,d71023c0,9c321150,"user,
algorithm,
cloud,
machin,
use,
system,
comput,
load,
balanc,
vm,
multipl,
resourc,
cloudcomput,
loadbalanc,
singl,
thi,
servic,
server,
multipluser,
solari,

fig,
doubl,
result,
linux,
propos,
base,
oper,
process,
window,

optim,
ef,
need,
qlearn,
time,
opersystem,
capac,
doublqlearn,
work,
alloc,
weight,
cloudserver,
perform,
accord,
access,
test,

distribut,
paper,

implement,
provid,
improv,
environ,
research,
et,
etal,
al,
comparison,
ram,
usag,
onli,
balancalgorithm,
ha,
singlvm,
hand,
cienci,
fig,
space,

os,
differ,
cient,
loadbalancalgorithm,
connect,
util,
proposalgorithm,
compar,
data,
vcpu,
packag,
technolog,
dynam,
techniqu,
demand,
solarioper,
solariopersystem,
remain,
issu,
requir,
whi,
manag,
found,
wa,
volum,
mechan,
abov,
secur,
learn,
gb,
pp,
intern,
loadbalanctechniqu,
balanctechniqu,
wastag,
avail,
connectalgorithm,
solut,
veri,
area,
power,
problem,
singluser,
thipaper,
inform,
energi,
present,
offer,
import,
observ,
solariha,
term,
sinc,
capabl,
cpu,
e2,
resourcalloc,
h,
vol,
confer,
resourcoptim,
devic,
cloudbas,
internet,
extens,
therefor,
reason,
i,
network,
storag,
howev,
becaus,
idl,
assign,
computpower,
amount,
evalu,
method,
tri,
datacenter,
center,
markov,
action,
workload,
creat,
scenario,
state,
level,
instanc,
left,
room,
workmechan,
request,
gure,
suppos,
vmmachin,
volum,
call,
ani,
linux,
doe,
con,
gurat,
featur,
examin,
cpu,
cpucapac,
cpucapac,
thread,
share,
option,
tennakoon,
doublq,
doublqlearn,
doublqlearnalgorithm,
q,
qlearn,
qlearnalgorithm,
learnalgorithm,
custom,
io,
exist,
e2standard32,
memori,
e2standard32,
e2standard32machin,
standard32,
standard32machin,
occupi,",4
130,d71023c0,8f8541b0,"
cloud,
bc,
healthcar,
health,
system,

record,
data,

blockchain,
medic,
servic,
thi,
pp,
vol,
comput,
inform,

technolog,
secur,
structur,
document,
patient,
control,
architectur,
cloudcomput,
privaci,
healthrecord,
provid,
use,
perform,
p,
util,
administr,
particip,
network,

ieee,
analysi,
manag,
ledger,
l,
intern,
integr,
access,
share,
encapsul,
h,
model,
sourc,
program,
al,
review,
ef,
variou,
care,
storag,
c,
et,
etal,
systemat,
step,
step,

journal,
j,
protect,
oper,
bccloud,
combin,
reliabl,
ani,
activ,
research,
cloudservic,
internet,
hash,
nonencapsul,
r,
internconfer,
confer,
transact,
solut,
enabl,
studi,
bccloud,
applic,
improv,
cooper,
problem,
healthcarrecord,
effect,
ehr,
entranc,
relat,
chain,
healthcarsystem,
fig,
copi,
b,
base,
a,
blockchaintechnolog,
differ,
partner,
electron,
healthcare,
public,
chang,
restrict,
institut,
healthcardocument,
author,
node,
regist,
journal,
g,
systematreview,
addit,
process,
show,
becaus,
featur,
measur,
dif,
culti,
present,
investig,
healthservic,
creat,
concern,
includ,
eld,
participant,
recogn,
distribut,
immut,
work,
panel,
account,
privat,
thing,
laser,
block,
databas,
servicprovid,
smart,
metadata,
clouddb,
db,
platform,
aug,
http,
con,

e,
f,
l,
ismail,
k,
healthcardata,
environ,
focu,
safeti,
cient,
thistudi,
potenti,
patientrecord,
monitor,
respons,
report,
ha,
issu,
case,
suppli,
maintain,
healthdocument,
purpos,
specialist,
scalabl,
act,
recommend,
section,
futur,
custom,
cloudcooper,
privatcloud,
action,
event,
exist,
challeng,
appli,
healthdata,
execut,
construct,
ea,
involv,
nonencapsularchitectur,
nea,
store,
",3
131,2e7bedc3,06df0537,"model,
video,
use,
layer,
detect,
thi,
convolut,
dataset,
imag,
violent,
action,
wa,
perform,
author,
incept,
classi,
frame,
network,
architectur,
train,
deep,
featur,
comput,
research,
work,
ha,
data,
activ,
pre-train,
[,
motion,
output,
input,
surveil,
learn,
punch,
cation,
mobilenet,
bulli,
ght,
vgg-16,
],
rate,
violenc,
kick,
slap,
differ,
xception,
physic,
veri,
recognit,
footag,
result,
pre-train model,
accuraci,
resnet50,
section,
part,
fig,
,
pp,
time,
extract,
scene,
vision,
label,
valu,
shape,
convolut layer,
approach,
problem,
method,
physic bulli,
solut,
effect,
comput vision,
paper,
collect,
ii,
number,
cnn,
inform,
algorithm,
automat,
er,
connect,
confer,
crime,
interest,
process,
thi paper,
propos,
project,
onli,
previou,
relat,
incept v3,
v3,
determin,
precis,
residu,
score,
ieee,
increas,
cctv,
base,
camera,
dimens,
feed,
set,
need,
focus,
mobilenet v2,
v2,
howev,
mean,
nd,
studi,
improv,
observ,
rst,
rgb,
tri,
audio,
violent video,
type,
name,
movi,
scfl,
svm,
strategi,
hockey,
ef,
array,
convert,
function,
model architectur,
deeper,
pattern,
kick punch,
kick punch slap,
punch slap,
video footag,
introduc,
video surveil,
ad,
violent activ,
machin,
deep learn,
ensur,
pipelin,
c,
contain,
exist,
ed,
real-tim,
system,
regard,
eld,
iii,
found,
v,
two-stream,
map,
mention,
class,
build,
binari,
show,
gener,
lter,
size,
i,
befor,
network model,
creat,
thi model,
dropout,
unit,
activ function,
softmax,
b,
vgg,
×,
deep convolut,
tabl,
mobilenet v-2,
v-2,
proceed,
ieee confer,
pattern recognit,
kick punch slap kick,
punch slap kick,
punch slap kick punch,
slap kick,
slap kick punch,
slap kick punch slap,
time action,
action recognit,
popul,",4
132,2e7bedc3,487aa975,"
model,
use,
video,
layer,
ha,
action,
accuraci,
wa,
frame,
train,
featur,
detect,
learn,
cnn,
approach,
classi,
cation,
thi,
imag,
dataset,
network,
convolut,
transfer,
class,
extract,
show,
transferlearn,
fig,
predict,
data,
vision,
deep,
rst,

perform,
differ,
t,

human,
research,
mani,
work,
propos,
test,
veri,
object,
loss,

comput,
ed,
recognit,
output,
gure,

f,
base,
cnnmodel,
modi,
process,
system,
size,
truep,
ruep,
fals,

play,

activ,
becaus,
machin,
advanc,
method,
time,
result,
discuss,
speci,
section,
techniqu,
algorithm,
fed,
actionrecognit,
p,
tabl,
model2,
j,
humanaction,
mode,
videoclassi,
deeplearn,
cnnbase,
computvision,
methodolog,
featurextract,
svm,
need,
autom,
technolog,

classifi,
gener,
convent,
fc,
fclayer,
step,
categori,
b,
c,
vgg16,
posit,
#NAME?
model1,
bike,
intern,
pp,
vol,
actionclassi,
usecnn,
eld,
type,
outcom,
modelha,
consid,
seri,
accuraciwa,
accuraci,
i,
videoha,
signi,
cant,
automat,
evalu,
appli,
wause,
weight,
framewa,
thimodel,
pool,
poollayer,
detector,
input,
actionclass,
imagenet,
figur,
matrix,
#NAME?
neg,
truep,
ruep,
#NAME?
precis,
dive,
playpiano,
piano,
cut,
model2fig,
correct,
custom,
confer,
modecalcul,
calcul,
studi,
baseapproach,
handcraft,
blob,
quit,
thiwork,
identi,
usetransfer,
ucf101,
becom,
increas,
videodata,
implement,
impact,
multipl,
monitor,
analysi,
robot,
camera,
valu,
calli,
materi,
ii,
variou,
rnn,
convolutnetwork,
extractfeatur,
imagclassi,
set,
corner,
iii,
term,
preprocess,
vgg16,
tl,
block,
blockdiagram,
diagram,
kernel,
convolutlayer,
",4
133,2e7bedc3,be3eb2ec,"
variou,
decad,
wise,
minim,
global,
optimum,
index,
seg,
micro,
scopic,
introduct,
normal,
healthi,
trillion,
dna,
bodi,
continu,
search,
cellular,
drug,
potenti,
diseas,
vast,
amount,
rigor,
bia,
error,
inconsist,
demonstr,
mainstream,
prerequisit,
recent,
year,
focu,
similar,
limit,
sensor,
transform,
tool,
manuscript,
reveal,
characterist,
employ,
invis,
visual,
photo,
separ,
archi,
tectur,
hand,
goal,
depth,
methodolog,
sequenti,
confoc,
wideeld,
format,
valuabl,
inform,
rescu,
major,
player,
correspond,
resourc,
scare,
rare,
scarciti,
sampl,
gray,
afterward,
output,
ean,
max,
begin,
capabl,
entir,
small,
top,
appropri,
statist,
ofin,
tackl,
real,
scenario,
chang,
iii,
evalu,
measur,
abil,
suggest,
nuce,
union,
initi,
subject,
signi,
increment,
time,
penal,
high,
common,
space,
exce,
calcul,
score,
constraint,
final,
cid,
inal,
implement,
identi,
cation,
tensorow,
api,
design,
packag,
augmenta,
tion,
python,
librari,
wright,
coco,
optim,
epoch,
matlab,
chitectur,
overal,
ow,
chart,
competit,
spectrum,
variabl,
individu,
gimp,
edit,
softwar,
predict,
superpixel,
show,
testset,
instanc,
rst,
interv,
ratio,
http,
github,
aleju,
descriptor,
segent,
tabl,
boundari,
constrain,
imposit,
summari,
compar,
envi,
ronment,
distribut,
discuss,
benet,
care,
paramet,
inter,
reprocess,
unnecessari,
modul,
regular,
outdoor,
donnel,
cai,
panopt,
ijcai,
ronneberg,
fischer,
brox,
szegedi,
ioff,
vanhouck,
alemi,
impact,
connect,
thirti,
aaai,
girshick,
fast,
badrinarayanan,
kendal,
cipolla,
con,
volut,
encod,
decod,
transact,
machin,
shelham,
darrel,
fulli,
caicedo,
goodman,",4
134,2e7bedc3,0abcd0d5,"death,
men,
women,
commonest,
limit,
challeng,
task,
difficult,
delin,
tend,
possess,
keyword,
introduct,
uncontrol,
passag,
healthi,
form,
sclc,
nsclc,
reason,
suffer,
pollut,
passiv,
smoke,
long,
period,
factor,
rest,
similar,
fashion,
vital,
role,
aid,
cad,
computer,
positron,
emiss,
capabl,
soft,
correl,
signific,
actual,
biopsi,
poor,
qualiti,
inconsist,
tse,
turbo,
spin,
echo,
ultrashort,
sequenc,
spatial,
resolut,
altern,
high,
sensit,
strong,
ray,
diamet,
reduct,
object,
recognit,
calibr,
paramet,
mnn,
prune,
nearest,
eknn,
principl,
compon,
pca,
reflect,
idea,
hypothesi,
low,
dose,
ldct,
weiner,
fast,
fourier,
transform,
pre,
marker,
control,
centroid,
perimet,
orient,
project,
aspect,
ratio,
euler,
knn,
ann,
separ,
gray,
pixel,
pso,
particl,
swarm,
genet,
naiv,
bay,
matrix,
gaussian,
laplacian,
sobel,
specif,
hounsfield,
unit,
similarli,
combin,
random,
main,
artifact,
divers,
hardwar,
gradient,
acquisit,
array,
group,
physiolog,
respiratori,
remov,
abil,
foremost,
hsv,
elimin,
iii,
bright,
segmentatin,
highlight,
local,
henc,
choic,
red,
blue,
import,
major,
minor,
axi,
length,
circular,
solid,
check,
show,
machin,
learn,
architectur,
discuss,
lesion,
easi,
space,
complex,
real,
multipl,
conclus,
inter,
observ,
variabl,
output,
function,
batch,
flatten,
dens,
radiologist,
manual,
ground,
truth,
extens,
sadequel,
talukd,
alongwith,
inform,
support,
conduct,
accuray,
earli,
asuntha,
brindha,
indirani,
srinivasan,
chem,
pharm,
sci,
oct,
dec,
keerthana,
rodrigu,
nbrega,
alv,
reboua,
filho,
duart,
sangaiah,
albuquerqu,
health,
thing,
access,",4
135,bbf44740,8bd4964d,"
detect,
queri,
dataset,
attack,
layer,
inject,
request,
sql,
nosql,
model,
classi,
use,
featur,
er,
perform,
machin,
learn,
malici,
thi,
secur,
machinlearn,
select,
ha,
payload,

rewal,

contain,
injectattack,
applic,
data,
requestobject,
object,
rst,
server,
code,
queridetect,
approach,
nosqlinject,
sqlinject,
et,
etal,
al,

appli,
databas,
rstlayer,
user,
malicicode,
accuraci,
train,
valu,
serversid,
hacker,
propos,
adaboost,
befor,
sent,
machinlearnclassi,
learnclassi,
random,
extract,

collect,
fig,
check,
tabl,
remov,
techniqu,
svm,
mani,
vulner,
pattern,
base,
payloaddataset,
resampl,
web,
randomforest,
forest,
method,
analysi,

match,
algorithm,
keyword,
row,
label,
decis,
decistree,
tree,
implement,
sqlinjectattack,
malicipayload,
result,
middlewar,
control,
pass,
construct,
featurselect,
serversidapplic,
etc,
kind,
execut,
predict,
sqlia,
nd,
dynam,
thirequest,
function,

quericontain,
correl,
curv,
resamplstrategi,
strategi,
group,
target,
thipaper,
paper,
twolay,
softwar,
ani,
imbalanc,
work,
learnmodel,
sampl,
modi,
oper,
attackpattern,
controlfunction,
gener,
part,
union,
injectdataset,
f1,

smoteenn,
mine,
twolaysecur,
detectmalici,
detectnosql,
accord,
combin,
nosqlinjectattack,
webapplic,
type,
nosqldatabas,
mongodb,
idea,
send,
realtim,
machinlearnmodel,
process,
time,
store,
hasent,
hasentthi,
hasentthirequest,
sentthi,
sentthirequest,
layercheck,
queriha,
test,
datasetcontain,
preprocess,
nosqlia,
mean,
highli,
wrapper,
wrappermethod,
appliresampl,
detectinject,
detectinjectattack,
datamine,
comput,
serversidattack,
servic,
propostwolay,
propostwolaysecur,
detectmalicicode,
research,
cyber,
cyberattack,
organ,
provid,
number,
input,
paramet,
bypass,
chang,
veri,
cation,
exist,
sqlnosql,
gridsearchcv,
hyperparamet,
section,
onli,
layersecur,
manikind,
",5
136,bbf44740,487aa975,"
model,
use,
video,
layer,
ha,
action,
accuraci,
wa,
frame,
train,
featur,
detect,
learn,
cnn,
approach,
classi,
cation,
thi,
imag,
dataset,
network,
convolut,
transfer,
class,
extract,
show,
transferlearn,
fig,
predict,
data,
vision,
deep,
rst,

perform,
differ,
t,

human,
research,
mani,
work,
propos,
test,
veri,
object,
loss,

comput,
ed,
recognit,
output,
gure,

f,
base,
cnnmodel,
modi,
process,
system,
size,
truep,
ruep,
fals,

play,

activ,
becaus,
machin,
advanc,
method,
time,
result,
discuss,
speci,
section,
techniqu,
algorithm,
fed,
actionrecognit,
p,
tabl,
model2,
j,
humanaction,
mode,
videoclassi,
deeplearn,
cnnbase,
computvision,
methodolog,
featurextract,
svm,
need,
autom,
technolog,

classifi,
gener,
convent,
fc,
fclayer,
step,
categori,
b,
c,
vgg16,
posit,
#NAME?
model1,
bike,
intern,
pp,
vol,
actionclassi,
usecnn,
eld,
type,
outcom,
modelha,
consid,
seri,
accuraciwa,
accuraci,
i,
videoha,
signi,
cant,
automat,
evalu,
appli,
wause,
weight,
framewa,
thimodel,
pool,
poollayer,
detector,
input,
actionclass,
imagenet,
figur,
matrix,
#NAME?
neg,
truep,
ruep,
#NAME?
precis,
dive,
playpiano,
piano,
cut,
model2fig,
correct,
custom,
confer,
modecalcul,
calcul,
studi,
baseapproach,
handcraft,
blob,
quit,
thiwork,
identi,
usetransfer,
ucf101,
becom,
increas,
videodata,
implement,
impact,
multipl,
monitor,
analysi,
robot,
camera,
valu,
calli,
materi,
ii,
variou,
rnn,
convolutnetwork,
extractfeatur,
imagclassi,
set,
corner,
iii,
term,
preprocess,
vgg16,
tl,
block,
blockdiagram,
diagram,
kernel,
convolutlayer,
",5
137,bbf44740,947de04b,"worker,
reput,
team,
crowdsourc,
project,
softwar,
n,
select,
system,
task,
calcul,
cid48,
valu,
t,
commun,
platform,
technic,
number,
base,

thi,
cog,
buyer,
compet,
use,
propos,
techniccompet,
leader,
teammember,
member,

communreput,
group,
i,
c,

time,
worker,
b,

collabor,
evalu,
cogsystem,
qualiti,
weight,
pp,
workerselect,
softwarcrowdsourc,
perform,
work,
user,
becaus,
l,
ieee,
satisfact,
individu,
skill,
reputvalu,
intern,

vol,
algorithm,
usersatisfact,
workerreput,
teamleader,
section,
step,
set,
review,
x,

n,
increas,
ieee,
ha,
complet,
teamformat,
format,
w,
y,
cid40,

mechan,
sensit,
fig,

s,
fair,
paper,
result,
proposcog,
proposcogsystem,
improv,
requir,
cost,
scheme,
dimens,
workertechnic,
vari,
increasnumber,
jiang,
collaborsoftwar,
ef,
maintain,
workers,
resourc,
network,
onlin,
reputscheme,
techniqu,
reputevalu,
consid,
model,
includ,
workertechniccompet,
ewma,
extern,
et,
m,
employ,
crowdsourcplatform,
thipaper,
data,
larg,
particip,
provid,
distribut,
assign,
abil,

simul,
tradit,
describ,
transact,
individuworker,
truth,
choic,
experi,
n,
speci,
impact,
p,
wi,
selectalgorithm,
paramet,
j,
chen,
crowdsourc,
fairworker,
fairworkerselect,
collaborsoftwarcrowdsourc,
softwarproduct,
product,
end,
form,
cient,
howev,
selectworker,
index,
crowd,
crowdsourc,
sourc,
recruit,
crowdsourcsystem,
job,
human,
behavior,
reputcalcul,
approach,
onlingroup,
balanc,
mtbw,
g,
gener,
access,
effect,
multidimension,
initi,
factor,
mobil,
rst,
ai,
respect,
eq,
internproject,
thisection,
cation,
nn,
nn,
#NAME?
n,
pt,
rt,
n,
de,
differ,
workerselectalgorithm,
parametvalu,
si,
varinumber,",5
138,bbf44740,0e19c6d7,"Keyphrase,
cloud,
vnf,
k,
j,
cost,
deploy,
servic,

network,
enb,
edg,
deploycost,
e,
vj,
qoe,
number,
increas,
delay,
user,
n,
thi,
comput,
placement,

optim,

hybrid,
hybridcloud,
commun,
capac,
edgcloud,
reloc,
server,
minim,
system,
cloudk,
b,
mobil,
latenc,
mincd,

function,
infrastructur,
consid,
propos,
enbj,
vnf,
cloudinfrastructur,
perform,
time,

networkfunction,
hybridcloudinfrastructur,
work,
need,

vol,
problem,
fig,
vnfplacement,
paper,
tradeoff,
use,
solut,
denot,
cid88,
pp,
object,
data,
vari,
j,
b,
traderc,
framework,
section,
onli,
bk,
vnfmovement,
movement,
avail,
internet,
thipaper,
bring,
result,
connect,
valu,
author,
budget,
simul,

edgserver,
calcul,
rang,
p,
maxim,
compar,
qualityofexperi,
increasnumber,
turn,
remot,
exist,
maximum,
ha,
alloc,

k,
cid48,
eq,
onlin,
onlin,
onlin,
onlin,
http,
survey,
cloudserver,
architectur,
serviclatenc,
formul,
paramet,
improv,
provid,
respect,
remotcloud,
resourc,
show,
proposmincd,
d,
u,
hold,
otherwis,
rate,
constraint,

ieee,
ieee,
ie,
vnfdeploy,
integ,
integlinear,
integlinearprogram,
linear,
linearprogram,
program,
milp,
stateoftheart,
stateoftheartwork,
applic,
execut,
nearbi,
mobiledg,
edgcomput,
ani,
communlatenc,
reloccost,
vnfreloc,
commundelay,
servicdelay,
therefor,
term,

userbudget,
ii,
requir,
scheme,
howev,
dc,
deep,
tabl,
cid141,
rk,
dk,
tj,
tk,
j,
place,
communtime,
k,
size,
j,
becaus,
impact,
oad,
optimplacement,
issu,
experi,
multiobject,
multiobjectinteg,
multiobjectinteglinear,
multiobjectinteglinearprogram,
migrat,
i,
devic,
heterogen,
evolv,
nfv,
power,
mobiledgcomput,
differ,
differcloud,
process,",5
139,bbf44740,be3eb2ec,"
variou,
decad,
wise,
minim,
global,
optimum,
index,
seg,
micro,
scopic,
introduct,
normal,
healthi,
trillion,
dna,
bodi,
continu,
search,
cellular,
drug,
potenti,
diseas,
vast,
amount,
rigor,
bia,
error,
inconsist,
demonstr,
mainstream,
prerequisit,
recent,
year,
focu,
similar,
limit,
sensor,
transform,
tool,
manuscript,
reveal,
characterist,
employ,
invis,
visual,
photo,
separ,
archi,
tectur,
hand,
goal,
depth,
methodolog,
sequenti,
confoc,
wideeld,
format,
valuabl,
inform,
rescu,
major,
player,
correspond,
resourc,
scare,
rare,
scarciti,
sampl,
gray,
afterward,
output,
ean,
max,
begin,
capabl,
entir,
small,
top,
appropri,
statist,
ofin,
tackl,
real,
scenario,
chang,
iii,
evalu,
measur,
abil,
suggest,
nuce,
union,
initi,
subject,
signi,
increment,
time,
penal,
high,
common,
space,
exce,
calcul,
score,
constraint,
final,
cid,
inal,
implement,
identi,
cation,
tensorow,
api,
design,
packag,
augmenta,
tion,
python,
librari,
wright,
coco,
optim,
epoch,
matlab,
chitectur,
overal,
ow,
chart,
competit,
spectrum,
variabl,
individu,
gimp,
edit,
softwar,
predict,
superpixel,
show,
testset,
instanc,
rst,
interv,
ratio,
http,
github,
aleju,
descriptor,
segent,
tabl,
boundari,
constrain,
imposit,
summari,
compar,
envi,
ronment,
distribut,
discuss,
benet,
care,
paramet,
inter,
reprocess,
unnecessari,
modul,
regular,
outdoor,
donnel,
cai,
panopt,
ijcai,
ronneberg,
fischer,
brox,
szegedi,
ioff,
vanhouck,
alemi,
impact,
connect,
thirti,
aaai,
girshick,
fast,
badrinarayanan,
kendal,
cipolla,
con,
volut,
encod,
decod,
transact,
machin,
shelham,
darrel,
fulli,
caicedo,
goodman,",5
